task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,perplexity,bleu,chrf,rouge_l,meteor,codebleu,ast_similarity,codebert_score,bertscore,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,canon_perplexity,n_output_tokens
mbpp_348,mbpp,fail,0,,0,,0,14.000,6.000,57.645,230.702,4.722,1089.425,8.000,0.000,1.000,1.462,13.055,25.562,28.571,,12.731,35.246,75.075,83.389,13.000,4.000,60.266,140.182,3.929,550.713,2.000,0.000,2.000,3.176,380
mbpp_349,mbpp,pass,1,magic_number,0,,3,8.000,2.000,88.118,38.039,1.143,43.473,2.000,12.500,2.000,3.632,20.785,40.501,48.000,,15.226,37.209,79.213,89.364,7.000,4.000,69.719,41.209,1.286,52.983,3.000,0.000,1.000,3.239,86
mbpp_350,mbpp,fail,1,magic_number,0,,3,12.000,5.000,76.669,114.694,2.400,275.266,7.000,8.333,3.000,2.545,19.159,31.063,35.955,,12.516,48.936,76.591,89.973,10.000,4.000,65.434,55.507,2.222,123.348,4.000,0.000,3.000,2.308,196
mbpp_351,mbpp,fail,0,,0,,0,6.000,5.000,69.758,62.907,3.438,216.244,7.000,0.000,1.000,2.507,16.771,35.277,59.259,,15.392,56.250,82.513,91.553,13.000,5.000,62.638,58.810,3.143,184.832,7.000,0.000,2.000,2.122,248
mbpp_352,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,6.934,7.027,38.273,27.027,,14.142,37.143,76.363,88.887,6.000,4.000,74.151,15.510,1.000,15.510,6.000,0.000,2.000,2.552,101
mbpp_353,mbpp,fail,0,,0,,0,2.000,4.000,84.559,15.510,1.000,15.510,0.000,0.000,2.000,3.582,14.363,44.644,38.889,,31.529,40.678,82.085,89.960,4.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,0.000,4.995,322
mbpp_354,mbpp,fail,0,,0,,0,2.000,1.000,83.109,28.529,1.500,42.794,0.000,0.000,0.000,10.386,38.460,60.101,75.000,,30.733,84.444,93.079,94.437,3.000,1.000,79.268,28.529,1.500,42.794,0.000,0.000,0.000,7.480,184
mbpp_355,mbpp,fail,1,magic_number,0,,3,6.000,1.000,92.258,53.774,1.000,53.774,0.000,16.667,1.000,3.562,8.603,25.415,24.242,,4.679,42.276,73.582,84.494,10.000,4.000,63.560,102.799,2.455,252.324,6.000,0.000,1.000,3.528,151
mbpp_356,mbpp,pass,1,magic_number,0,,3,6.000,1.000,97.487,55.507,1.500,83.260,0.000,33.333,1.000,4.418,11.669,35.562,21.739,,44.417,59.701,79.576,87.607,3.000,1.000,81.121,15.510,1.000,15.510,0.000,0.000,0.000,10.735,158
mbpp_357,mbpp,fail,0,,0,,0,2.000,2.000,84.582,4.755,0.500,2.377,2.000,0.000,1.000,2.611,11.546,28.216,19.512,,10.145,43.478,75.187,87.141,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.984,182
mbpp_358,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,3.661,50.313,53.406,56.250,,41.733,80.702,89.728,94.100,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,3.883,199
mbpp_359,mbpp,fail,0,,0,,0,8.000,3.000,66.963,70.324,3.000,210.972,3.000,0.000,0.000,2.465,38.972,52.936,65.116,,32.179,62.162,85.427,91.882,5.000,2.000,72.475,51.891,1.111,57.657,2.000,0.000,0.000,5.015,188
mbpp_360,mbpp,fail,1,magic_number,1,magic_number,3,14.000,5.000,60.782,75.284,0.636,47.908,5.000,0.000,1.000,2.514,10.428,29.697,29.091,,14.214,29.885,74.951,81.749,3.000,1.000,78.393,38.039,2.000,76.078,0.000,0.000,0.000,10.381,111
mbpp_361,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,0.000,2.874,20.197,36.891,42.857,,24.131,76.923,87.886,92.265,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,3.876,77
mbpp_362,mbpp,pass,0,,0,,0,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,2.519,11.851,28.349,20.000,,11.208,48.837,72.402,88.284,9.000,3.000,74.039,4.755,0.500,2.377,3.000,0.000,1.000,2.388,176
mbpp_363,mbpp,fail,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,2.000,5.281,28.419,42.862,47.619,,18.454,75.758,85.270,91.096,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,1.000,8.349,374
mbpp_364,mbpp,fail,0,,0,,0,8.000,3.000,71.560,15.510,1.000,15.510,3.000,0.000,2.000,3.054,16.015,30.726,31.373,,18.314,71.318,80.104,85.542,11.000,6.000,66.555,28.529,1.500,42.794,4.000,0.000,5.000,3.166,180
mbpp_365,mbpp,pass,1,magic_number,0,,3,5.000,1.000,97.775,25.266,0.500,12.633,0.000,20.000,3.000,5.378,16.278,40.080,35.000,,11.530,25.000,75.821,85.017,6.000,2.000,72.734,27.000,1.800,48.600,1.000,0.000,0.000,2.286,130
mbpp_366,mbpp,pass,1,magic_number,1,magic_number,0,9.000,4.000,65.641,72.000,2.727,196.364,4.000,0.000,2.000,1.866,11.249,38.523,29.508,,16.736,24.779,75.948,86.889,2.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,4.329,192
mbpp_367,mbpp,pass,0,,0,,0,19.000,4.000,75.165,133.438,6.045,806.691,10.000,10.526,3.000,1.439,36.758,54.915,39.759,,28.354,55.118,81.065,84.312,18.000,10.000,57.978,108.048,2.833,306.137,6.000,0.000,4.000,1.505,402
mbpp_368,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.139,18.220,43.683,58.333,,20.241,56.410,85.416,90.468,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,0.000,10.446,222
mbpp_369,mbpp,fail,1,magic_number,0,,3,5.000,1.000,93.231,112.588,1.800,202.658,0.000,20.000,1.000,4.731,8.689,35.159,16.000,,25.411,36.782,80.140,87.654,3.000,1.000,79.435,27.000,1.000,27.000,0.000,0.000,0.000,14.095,183
mbpp_370,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.584,43.928,48.617,62.500,,20.441,82.353,88.798,93.317,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,5.023,156
mbpp_371,mbpp,fail,0,,0,,3,13.000,4.000,61.519,88.811,5.000,444.053,5.000,0.000,2.000,1.721,18.746,40.986,33.071,,36.302,57.277,79.513,90.892,8.000,3.000,66.659,77.709,4.375,339.978,4.000,0.000,1.000,1.913,223
mbpp_372,mbpp,pass,0,,0,,0,4.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,2.791,26.657,52.744,51.163,,33.504,90.411,88.166,93.977,5.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,3.537,189
mbpp_373,mbpp,pass,1,magic_number,0,,3,5.000,1.000,72.097,53.774,1.000,53.774,0.000,0.000,1.000,3.937,9.908,40.918,23.256,,32.455,52.174,81.835,88.133,3.000,1.000,81.447,13.932,0.500,6.966,0.000,0.000,0.000,6.634,82
mbpp_374,mbpp,fail,1,inefficient_loop,1,inefficient_loop,3,14.000,4.000,78.120,38.039,1.143,43.473,8.000,7.143,5.000,1.782,19.635,35.445,28.814,,28.305,60.169,77.743,91.488,11.000,5.000,62.727,57.110,2.000,114.221,8.000,0.000,4.000,1.838,213
mbpp_375,mbpp,fail,0,,0,,0,2.000,1.000,85.289,13.932,1.333,18.575,0.000,0.000,1.000,2.838,9.295,32.400,25.806,,15.716,42.424,77.763,87.935,4.000,2.000,73.926,64.529,4.286,276.554,1.000,0.000,0.000,6.352,112
mbpp_376,mbpp,pass,0,,0,,0,14.000,4.000,64.438,27.000,1.800,48.600,8.000,0.000,2.000,2.303,7.190,36.361,26.667,,15.059,53.543,74.393,83.965,5.000,4.000,76.664,24.000,1.500,36.000,2.000,0.000,3.000,8.363,236
mbpp_377,mbpp,pass,1,magic_number,0,,3,5.000,1.000,97.775,25.266,0.500,12.633,0.000,20.000,2.000,4.988,7.563,27.304,15.094,,12.777,45.652,71.377,83.451,8.000,2.000,75.290,4.755,0.500,2.377,1.000,0.000,4.000,3.474,135
mbpp_378,mbpp,fail,0,,0,,0,4.000,2.000,78.572,14.000,2.000,28.000,1.000,0.000,1.000,2.102,15.943,35.775,35.294,,26.443,43.836,82.230,89.478,3.000,1.000,78.253,16.253,1.333,21.671,0.000,0.000,0.000,3.974,165
mbpp_379,mbpp,pass,0,,0,,0,2.000,1.000,80.735,62.270,1.333,83.026,0.000,0.000,0.000,5.491,19.380,46.819,26.667,,34.033,89.855,87.905,92.417,3.000,1.000,76.894,62.270,1.333,83.026,0.000,0.000,0.000,6.382,130
mbpp_380,mbpp,pass,1,inefficient_loop,1,inefficient_loop,0,8.000,3.000,75.155,4.755,0.500,2.377,3.000,0.000,2.000,1.948,12.530,27.031,41.270,,19.586,56.410,82.525,90.272,6.000,5.000,77.612,4.755,0.500,2.377,3.000,0.000,1.000,2.299,144
mbpp_381,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,5.744,25.744,35.864,47.368,,17.674,71.111,82.010,90.535,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.317,163
mbpp_382,mbpp,fail,1,magic_number,0,,3,5.000,2.000,94.866,62.907,2.444,153.774,1.000,20.000,4.000,2.680,7.803,17.923,14.400,,6.640,21.723,70.559,82.786,15.000,7.000,56.409,267.353,5.600,1497.176,8.000,0.000,1.000,1.789,315
mbpp_383,mbpp,fail,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,12.904,4.059,30.768,40.000,,5.636,24.324,73.031,86.826,8.000,3.000,63.837,98.099,7.111,697.594,3.000,0.000,0.000,4.321,188
mbpp_384,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,9.484,7.562,33.532,35.556,,3.048,30.588,73.433,87.661,10.000,4.000,67.626,27.000,1.800,48.600,4.000,0.000,1.000,2.136,197
mbpp_385,mbpp,fail,1,magic_number,0,,3,8.000,2.000,85.781,82.045,2.545,208.841,3.000,12.500,1.000,2.990,33.924,49.116,51.613,,34.123,59.184,84.935,91.181,8.000,4.000,67.322,59.795,2.571,153.758,4.000,0.000,1.000,2.549,171
mbpp_386,mbpp,fail,1,magic_number,1,magic_number,3,15.000,4.000,75.543,66.608,1.091,72.663,5.000,6.667,4.000,2.557,16.030,27.999,34.409,,20.181,46.857,75.825,80.595,16.000,5.000,59.331,91.377,3.200,292.405,6.000,0.000,2.000,2.789,235
mbpp_387,mbpp,pass,0,,0,,0,7.000,2.000,71.632,24.000,1.500,36.000,2.000,0.000,2.000,2.124,11.444,23.901,27.160,,14.260,32.468,75.869,86.473,9.000,9.000,64.714,276.905,2.308,639.011,3.000,0.000,1.000,1.944,160
mbpp_388,mbpp,pass,1,magic_number,0,,3,8.000,2.000,86.250,70.324,2.182,153.434,2.000,12.500,2.000,2.815,20.172,36.027,30.303,,7.890,37.778,77.890,88.349,7.000,3.000,70.361,34.869,2.800,97.634,3.000,0.000,1.000,2.460,224
mbpp_389,mbpp,fail,1,magic_number,1,magic_number,3,13.000,4.000,76.530,104.000,2.833,294.667,5.000,7.692,3.000,1.900,18.747,46.324,40.000,,34.860,54.135,81.329,85.543,6.000,3.000,70.879,47.549,2.500,118.872,3.000,0.000,1.000,2.158,144
mbpp_390,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.427,37.609,46.608,53.333,,30.721,83.721,90.694,91.509,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,10.456,100
mbpp_391,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.178,20.922,41.083,28.571,,14.027,53.846,80.954,89.384,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.699,473
mbpp_392,mbpp,pass,0,,0,,0,5.000,2.000,70.675,93.765,2.000,187.531,3.000,0.000,2.000,1.874,15.787,21.775,30.380,,11.075,54.023,78.624,83.062,12.000,2.000,64.291,122.624,2.143,262.765,1.000,0.000,4.000,2.798,256
mbpp_393,mbpp,fail,0,,0,,0,4.000,4.000,81.587,4.755,0.500,2.377,0.000,0.000,2.000,2.179,51.116,60.559,64.516,,40.152,81.720,90.082,93.627,4.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.262,312
mbpp_394,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,3.790,10.264,29.994,33.333,,7.446,51.613,77.928,87.871,9.000,3.000,74.039,4.755,0.500,2.377,3.000,0.000,2.000,3.001,108
mbpp_395,mbpp,pass,0,,0,,0,5.000,3.000,79.608,4.755,0.500,2.377,3.000,0.000,1.000,2.233,11.588,39.434,43.333,,12.571,52.632,80.239,91.228,13.000,5.000,65.006,27.000,1.800,48.600,7.000,0.000,1.000,1.999,148
mbpp_396,mbpp,fail,0,,0,,0,6.000,3.000,77.881,4.755,0.500,2.377,3.000,0.000,1.000,2.289,37.569,55.070,48.000,,42.102,75.472,86.548,88.856,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,3.612,170
mbpp_397,mbpp,pass,1,magic_number,0,,3,7.000,1.000,91.836,25.266,0.500,12.633,0.000,14.286,2.000,3.206,20.072,30.765,30.380,,9.573,31.579,74.782,83.437,16.000,6.000,62.130,34.829,3.333,116.096,7.000,0.000,0.000,1.810,178
mbpp_398,mbpp,fail,0,,0,,0,8.000,4.000,72.206,12.000,0.667,8.000,5.000,0.000,5.000,2.031,19.446,42.756,33.962,,19.167,53.488,80.868,89.082,2.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,3.664,268
mbpp_399,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,2.604,14.625,33.561,36.842,,24.720,89.231,88.306,92.269,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,3.320,277
mbpp_400,mbpp,fail,0,,0,,0,8.000,3.000,71.560,15.510,1.000,15.510,4.000,0.000,1.000,1.888,9.703,30.608,25.532,,11.896,52.632,78.073,85.700,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,5.000,7.049,260
mbpp_401,mbpp,fail,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,3.005,12.463,32.010,33.333,,23.296,69.880,88.363,92.761,4.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,2.000,2.775,415
mbpp_402,mbpp,fail,0,,0,,0,10.000,5.000,61.558,189.990,6.125,1163.686,4.000,0.000,2.000,1.809,37.889,43.567,48.936,,25.364,57.426,81.663,90.539,7.000,4.000,68.529,60.944,2.750,167.597,3.000,0.000,2.000,2.367,263
mbpp_403,mbpp,pass,0,,0,,0,10.000,1.000,100.000,4.755,0.500,2.377,0.000,50.000,2.000,1.175,12.623,31.616,37.607,,23.907,65.116,76.754,81.228,14.000,3.000,65.665,53.774,1.000,53.774,3.000,0.000,2.000,1.792,488
mbpp_404,mbpp,pass,0,,0,,3,5.000,1.000,72.329,49.829,1.125,56.058,0.000,0.000,2.000,2.729,5.065,29.934,17.143,,24.097,40.625,71.599,85.327,5.000,2.000,79.742,4.755,0.500,2.377,2.000,0.000,0.000,2.970,54
mbpp_405,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,12.328,21.221,39.521,34.783,,30.835,78.571,85.006,90.421,5.000,2.000,79.742,4.755,0.500,2.377,2.000,0.000,0.000,4.481,90
mbpp_406,mbpp,pass,0,,0,,0,5.000,2.000,76.147,15.510,1.000,15.510,2.000,0.000,0.000,2.861,4.413,36.192,33.333,,8.289,28.571,79.731,88.307,9.000,2.000,64.139,128.927,2.750,354.550,1.000,0.000,0.000,2.445,139
mbpp_407,mbpp,fail,1,magic_number,0,,3,13.000,5.000,74.250,167.179,2.286,382.123,10.000,7.692,7.000,2.104,14.299,38.682,27.338,,20.868,48.136,78.230,90.743,11.000,3.000,61.497,74.231,3.000,222.693,3.000,0.000,10.000,2.711,334
mbpp_408,mbpp,fail,1,inefficient_loop,1,inefficient_loop,0,6.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,4.000,1.843,12.805,25.785,30.928,,20.827,53.812,77.783,90.342,15.000,4.000,59.333,116.692,2.250,262.557,9.000,0.000,5.000,1.697,327
mbpp_409,mbpp,fail,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,1.000,3.576,23.159,38.709,40.000,,9.970,55.738,82.508,90.255,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,6.121,160
mbpp_410,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.899,10.144,27.765,38.462,,7.628,47.368,83.123,91.423,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,4.682,140
mbpp_411,mbpp,fail,1,magic_number,0,,3,7.000,3.000,90.323,38.039,0.500,19.020,1.000,14.286,6.000,3.064,14.101,35.982,32.432,,39.061,26.923,78.139,87.528,3.000,3.000,84.447,4.755,0.500,2.377,1.000,0.000,3.000,2.849,252
mbpp_412,mbpp,pass,0,,0,,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,0.000,3.756,17.976,37.061,51.613,,22.670,60.000,81.449,89.877,5.000,3.000,76.013,15.510,1.000,15.510,3.000,0.000,1.000,2.165,104
mbpp_413,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,3.824,43.061,54.624,57.143,,30.130,82.927,91.666,94.405,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,4.091,81
mbpp_414,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,1.000,4.143,1.029,20.441,18.519,,5.098,24.176,73.603,86.822,12.000,6.000,65.831,25.266,1.200,30.319,8.000,0.000,1.000,1.963,108
mbpp_415,mbpp,fail,2,dead_code;magic_number,2,dead_code;magic_number,0,14.000,4.000,61.605,68.532,1.000,68.532,4.000,0.000,4.000,1.633,23.968,38.885,40.000,,24.657,61.004,81.006,90.213,10.000,5.000,63.486,57.110,2.000,114.221,7.000,0.000,2.000,2.293,306
mbpp_416,mbpp,fail,1,magic_number,1,magic_number,3,8.000,2.000,85.237,98.099,2.462,241.475,3.000,12.500,1.000,3.084,6.736,18.089,19.444,,8.417,39.759,74.775,83.599,8.000,2.000,66.223,93.765,2.000,187.531,1.000,0.000,3.000,2.329,165
mbpp_417,mbpp,fail,0,,0,,0,9.000,4.000,70.636,13.932,1.333,18.575,4.000,0.000,1.000,2.116,10.998,26.911,23.529,,15.539,52.101,73.462,82.779,8.000,4.000,100.000,0.000,0.000,0.000,3.000,0.000,4.000,2.533,191
mbpp_418,mbpp,pass,0,,0,,0,8.000,3.000,72.441,11.610,1.000,11.610,3.000,0.000,1.000,2.074,16.382,45.738,43.902,,24.403,56.716,81.577,90.787,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,5.625,212
mbpp_419,mbpp,fail,0,,0,,0,5.000,2.000,79.742,4.755,0.500,2.377,1.000,0.000,1.000,2.975,15.764,28.439,32.432,,15.527,50.000,77.548,87.915,4.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,4.000,4.337,193
mbpp_420,mbpp,pass,0,,0,,0,2.000,2.000,82.974,28.529,1.500,42.794,0.000,0.000,2.000,5.344,29.434,49.466,61.538,,14.586,52.632,86.679,91.643,5.000,2.000,71.343,75.284,1.400,105.398,1.000,0.000,1.000,2.883,98
mbpp_421,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,3.457,6.572,32.323,48.649,,12.037,47.368,83.944,90.652,5.000,2.000,74.420,15.510,1.000,15.510,0.000,0.000,3.000,4.503,229
mbpp_422,mbpp,fail,0,,0,,0,4.000,2.000,75.533,38.039,2.000,76.078,0.000,0.000,2.000,3.018,44.517,60.022,62.745,,22.780,63.636,84.947,91.465,5.000,2.000,72.740,47.549,2.500,118.872,1.000,0.000,2.000,4.318,157
mbpp_423,mbpp,fail,0,,0,,0,6.000,5.000,68.462,96.336,3.857,371.581,3.000,0.000,2.000,1.853,18.414,25.134,39.264,,16.174,50.000,76.964,89.002,22.000,11.000,52.830,254.754,5.938,1512.604,18.000,0.000,2.000,1.798,373
mbpp_424,mbpp,pass,0,,0,,0,2.000,2.000,91.057,2.000,0.500,1.000,0.000,0.000,0.000,7.315,11.854,35.155,41.379,,9.531,57.143,86.921,91.466,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,8.407,75
mbpp_425,mbpp,pass,0,,0,,0,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,0.000,2.089,30.470,47.004,53.333,,27.511,85.294,84.185,93.422,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,2.000,2.802,273
mbpp_426,mbpp,fail,0,,0,,0,2.000,1.000,81.121,15.510,1.000,15.510,0.000,0.000,1.000,3.782,44.642,63.389,62.069,,21.576,80.000,91.884,92.499,3.000,1.000,78.396,15.510,1.000,15.510,0.000,0.000,2.000,5.029,264
mbpp_427,mbpp,fail,1,magic_number,0,,3,6.000,1.000,94.555,25.266,0.500,12.633,0.000,16.667,2.000,2.293,26.520,49.073,46.753,,39.870,57.143,83.948,89.907,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,3.009,258
mbpp_428,mbpp,pass,0,,0,,0,13.000,5.000,60.940,102.799,5.000,513.993,7.000,0.000,2.000,1.369,45.835,46.087,60.194,,52.977,95.536,86.832,95.166,12.000,5.000,61.698,102.799,5.000,513.993,7.000,0.000,2.000,1.389,347
mbpp_429,mbpp,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,3.795,14.625,32.834,36.842,,24.765,89.231,88.130,92.467,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,4.218,260
mbpp_430,mbpp,fail,0,,0,,3,10.000,3.000,88.914,320.124,5.200,1664.643,2.000,50.000,2.000,2.983,12.010,35.897,24.490,,29.602,37.267,75.400,86.735,3.000,1.000,77.340,53.774,1.667,89.624,0.000,0.000,1.000,14.934,306
mbpp_431,mbpp,fail,0,,0,,0,7.000,5.000,69.685,39.863,1.714,68.337,5.000,0.000,1.000,2.056,31.489,57.866,48.980,,18.368,53.333,86.332,93.721,7.000,4.000,76.286,4.755,0.500,2.377,6.000,0.000,0.000,2.580,155
mbpp_432,mbpp,fail,1,magic_number,0,,3,6.000,1.000,88.529,183.317,3.900,714.937,0.000,16.667,1.000,2.591,6.347,37.737,20.690,,29.976,34.951,77.463,86.833,3.000,1.000,81.121,15.510,1.000,15.510,0.000,0.000,0.000,15.491,214
mbpp_433,mbpp,fail,0,,0,,0,5.000,2.000,79.742,4.755,0.500,2.377,2.000,0.000,1.000,4.140,54.136,77.811,73.529,,49.582,73.913,92.030,94.505,6.000,2.000,75.301,11.610,1.000,11.610,2.000,0.000,1.000,3.640,234
mbpp_434,mbpp,pass,0,,0,,0,5.000,3.000,79.608,4.755,0.500,2.377,3.000,0.000,1.000,4.548,44.951,54.333,60.465,,34.785,72.340,81.742,92.171,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,5.682,145
mbpp_435,mbpp,pass,1,magic_number,0,,3,5.000,1.000,73.007,39.863,1.000,39.863,0.000,0.000,2.000,4.269,20.137,54.081,46.667,,30.170,42.553,87.046,90.949,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,9.119,59
mbpp_436,mbpp,fail,0,,0,,0,4.000,3.000,81.722,4.755,0.500,2.377,3.000,0.000,1.000,3.912,29.106,36.941,53.846,,32.481,87.179,84.993,93.716,4.000,3.000,81.722,4.755,0.500,2.377,3.000,0.000,0.000,6.438,102
mbpp_437,mbpp,fail,0,,0,,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,1.000,4.544,15.174,27.557,41.026,,10.379,44.737,76.834,88.189,6.000,3.000,70.504,53.774,2.500,134.436,3.000,0.000,2.000,3.022,111
mbpp_438,mbpp,fail,0,,0,,0,8.000,4.000,69.129,33.000,2.100,69.300,6.000,0.000,2.000,2.080,16.452,34.434,43.590,,32.398,78.710,83.374,92.470,7.000,5.000,68.775,53.774,1.667,89.624,7.000,0.000,3.000,2.371,323
mbpp_439,mbpp,pass,0,,0,,3,5.000,1.000,100.000,2.000,0.500,1.000,0.000,80.000,5.000,3.076,13.201,39.811,26.667,,27.317,47.059,76.480,87.957,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,5.631,242
mbpp_440,mbpp,fail,0,,0,,0,8.000,3.000,69.096,34.869,2.800,97.634,3.000,0.000,3.000,2.854,11.566,32.686,24.138,,22.778,48.544,73.979,86.368,4.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,4.000,5.463,272
mbpp_441,mbpp,pass,1,magic_number,0,,3,5.000,1.000,95.381,55.507,1.500,83.260,0.000,20.000,1.000,5.607,10.192,55.143,28.571,,21.255,46.429,82.027,88.148,3.000,1.000,81.901,12.000,0.667,8.000,0.000,0.000,0.000,9.575,68
mbpp_442,mbpp,fail,0,,0,,0,3.000,3.000,80.852,15.510,1.000,15.510,0.000,0.000,1.000,3.270,11.412,32.057,32.653,,15.957,67.500,78.265,88.480,10.000,3.000,67.760,27.000,1.800,48.600,4.000,0.000,2.000,3.244,118
mbpp_443,mbpp,fail,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,1.000,5.010,22.534,45.454,56.250,,10.939,56.604,82.900,90.496,6.000,3.000,77.881,4.755,0.500,2.377,3.000,0.000,0.000,3.351,132
mbpp_444,mbpp,fail,0,,0,,0,2.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,4.561,10.224,29.183,31.818,,14.411,52.273,79.880,89.214,6.000,2.000,76.555,4.755,0.500,2.377,1.000,0.000,5.000,5.182,483
mbpp_445,mbpp,fail,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,3.000,3.064,8.963,32.187,25.532,,8.717,52.273,84.458,89.830,4.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,2.000,2.935,429
mbpp_446,mbpp,pass,0,,0,,0,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,0.000,2.731,70.533,67.307,80.952,,64.411,96.667,91.270,94.817,7.000,3.000,72.825,15.510,1.000,15.510,3.000,0.000,0.000,3.308,146
mbpp_447,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,3.705,50.552,53.106,64.286,,24.876,85.106,91.018,92.352,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,6.332,292
mbpp_448,mbpp,fail,1,magic_number,0,,3,5.000,3.000,94.321,72.000,2.000,144.000,0.000,20.000,3.000,3.270,14.663,26.395,29.268,,7.524,36.242,70.684,81.453,19.000,5.000,58.292,75.284,3.500,263.495,4.000,0.000,0.000,2.175,128
